video_id,link,account,desc,harmful,reasoning,day
7520572444210482454,https://www.tiktok.com/@temp/video/7520572444210482454,logs_c1,"7526905278579674390 7510667996663270678 7527354176406310166 7525953138440883478 7527433655417965846 7512736589114559766 7527249244781137174 7526955137814777110 7527336609298009366 7526523953360227606 7526954266200706326 7512038344616955158 Vi prego BASTAAAAAA! dammi un ....... #influencers #influencer #ironia #videodivertenti #dammiungrr😂 Provare empatia. #angeloduro #angelodurotiktoker #neiperte #foryou Assolti i due medici del Bambin Gesù che seguirono il trapianto di midollo di Lisa Federico Il 14 luglio 2025 il giudice ha assolto perché il fatto non sussiste i due medici del Bambino Gesù, Maria Rita Pinto e Pietro Merli, che hanno curato Lisa Federico, morta a 17 anni il 3 novembre 2020 dopo un trapianto di midollo. In prima battuta il perito nominato dal pm aveva criticato duramente l'operato dei medici. A Lisa erano stati infusi 350 millilitri di globuli rossi incompatibili e il midollo trapiantato aveva una quantità insufficiente di cellule staminali. La donatrice, infatti, non solo aveva un gruppo sanguigno diverso dal suo, ma era anche più anziana e più magra di lei. Successivamente il giudice aveva nominato dei nuovi periti, che avevano ribaltato le conclusioni della perizia del pm. Lisa però non aveva la leucemia, ma una citopenia refrattaria dell'infanzia, una malattia del sangue che poteva essere curata in prima linea con una terapia farmacologica. Per questo motivo i due genitori adottivi di Lisa, Maurizio Federico e Margherita Eichberg, hanno deciso di non arrendersi e hanno denunciato i periti, nominati dal giudice, per falsa perizia. designed to fit the LED from Bambu Lab's Lamp Kit 💛 #bambuletsmakeit #3dprinting #dragonlamp #dragon #fourthwing #fyp Finanziamenti al cinema: facciamo chiarezza. ECCO PERCHÉ FRANCESCO EMILIO BORRELLI ATTACCA MAI I SUOI COLLEGHI POLITICI #neipertee #politica #tiktoknapoli #ipocrisia Vegeta - DragonBall 🧶 -Designer 👨‍🎨: @Whale3DStudio -Download👨‍💻 : @cults3d -Filament 🧵: @eSUN 3D Printing -Lyer heigh : 0.16 -AMS 🌈 : No -Supports ⛩️: Yes -Infill 🔗 : 10% -Number of Walls : 3 -Printer 🖨️: @bambulab_official A1 ———————————————————- #vegetadragonball #dragonball #dragonballz #dragonballfans #dragonballfanart #goku #3dprinting #3dprinter #3dprint #bambulab this pen case holder is soooo nice with name and little slide #colour #design #3dprintingideas #3dprinting #3dprint #name #pencase #box #lid #custommade #slide de “Ma tu sei gay? Ma tu sei lesbica?” Non è una semplice domanda. È una microviolenza. L’orientamento sessuale non è un’informazione che ti spetta. Prima di chiedere, rifletti. #lgbtqia #gay #lesbica #trans #rispetto #pride #identità #orientamentosessuale #lgbt  #lgbtvoices #lgbtitalia #educazioneaffettiva Piccoli ""consigli non richiesti"" ✈️ #videodivertenti #ironia #influencers #influencer #chiaraferragni",not harmful,"The video descriptions provided do not contain any content that falls under the harmful categories listed in the framework. They include topics such as 3D printing, political commentary, and LGBTQ+ awareness, which are not harmful to minors.",Thursday
7525592369954295042,https://www.tiktok.com/@temp/video/7525592369954295042,logs_c1,sto male #perte #fyp #vacanzastudio @Capo Plaza,not harmful,"The description does not contain any references to harmful content such as disordered eating, self-harm, dangerous activities, or any other categories listed in the harmful content framework. It appears to be a casual or promotional post related to a vacation or study trip.",Thursday
7526112688666135830,https://www.tiktok.com/@temp/video/7526112688666135830,logs_c1,non è convinta #foryou #mamma #perte #viralvideos,not harmful,"The description does not indicate any content related to the harmful categories listed, such as disordered eating, self-harm, or dangerous activities. It appears to be a general or humorous video likely involving a mother, which is not inherently harmful.",Thursday
7527629465963351318,https://www.tiktok.com/@temp/video/7527629465963351318,logs_c1,7526416656361409800 7517604052809682181 7526601860543810838 7526700823426977046 7508860463392771346 7525845314721369366 7526804393841249541 7527419570777459991 7526655380450004230 🫂🤞🏻❤️‍🔥 #fyp #lyrics #ryamonamour 𝐒𝐨𝐧𝐠 𝐍𝐚𝐦𝐞 :FINA LANA & (SLOWED) #slowed #phonk #phonk_music #aveeplayer #fyp #bassboosted #Viral #song #funk #brazilianphonk #zmusicc @Gartensprengkler🧨 #roblox #piggy #piggyroblox #piggymatchingskins #matching #skins A little bit Hypocritical #fyp #brookemonk #brutal #mog #bf #couple #looksmax #bp #lanadelrey #lanadelreytok #lanadelreyfan #lanadelreystans #paratii #pyf WAKA WAKA (This time for Africa) by Shakira on trombone. #trombone #trombonechamp #gaming #shakira #wakawaka #worldcup #worldcup2010 HATE LOVE MEME || Sonadow Yandere AU || - ib : @danimatez - - - - #shadowthehedgehog #sonicthehedgehog #sonic #edit #viral #xybca #fypシ゚ #fyp #am #alightmotion è tutta coincidenza #meme #memeita #divertente #fyp #perte #foryou The first girl @Hiba S is not the second one! The video was edited just for the trend #🇲🇦 #morocco #fyp,not harmful,"The video descriptions provided do not contain any references to harmful content such as disordered eating, suicide, dangerous activities, nudity, sexually suggestive content, graphic content, hate speech, abuse, human trafficking, gambling, drugs, or harassment. They primarily focus on music, gaming, and memes, which are generally safe for all audiences, including minors.",Thursday
7526482541109529878,https://www.tiktok.com/@temp/video/7526482541109529878,logs_c1,Da umile civile era il mio sogno😂🥰#perte#carabinieri#fidanzatadiuncarabiniere👮🏻#cc#caserma#lidodeicarabinieri#car#concorsi#esercito#militari,not harmful,"The description appears to be about a personal aspiration or relationship related to law enforcement, with no indication of harmful content such as disordered eating, self-harm, dangerous activities, or any other harmful categories listed.",Thursday
7527646409038908694,https://www.tiktok.com/@temp/video/7527646409038908694,logs_c1,CI AVEVO SPERATO…,not harmful,"The description ""CI AVEVO SPERATO…"" (translated as ""I had hoped..."") is vague and does not explicitly reference any harmful content categories. Without additional context, it does not appear to promote or depict harmful behavior.",Thursday
7525193240166010135,https://www.tiktok.com/@temp/video/7525193240166010135,logs_c1,,unclear,"I'm sorry, but I need a specific video description to classify it as 'harmful' or 'not harmful'. Please provide the description you would like me to evaluate.",Thursday
7527346847669603606,https://www.tiktok.com/@temp/video/7527346847669603606,logs_c1,c’è un bagnino che può andare a controllare per caso?? #lifeguard #fyp,not harmful,"The description appears to be a humorous or casual request for a lifeguard to check something, likely in a beach or pool setting. It does not contain any references to harmful content as outlined in the framework.",Thursday
7524770156736744710,https://www.tiktok.com/@temp/video/7524770156736744710,logs_c1,,unclear,"I'm sorry, but I need a specific video description to classify it as 'harmful' or 'not harmful'. Please provide the description you would like me to evaluate.",Thursday
7525186909996322070,https://www.tiktok.com/@temp/video/7525186909996322070,logs_c1,Jet2 holiday #fyp #pourtoi #jet2holidays @ㄥ,not harmful,"The description appears to be promoting a holiday with a travel company and does not contain any references to harmful content categories such as disordered eating, self-harm, dangerous activities, or any other harmful topics.",Thursday
7525489717232684310,https://www.tiktok.com/@temp/video/7525489717232684310,logs_c1,possiamo spiegare…. @𝐁 𝐈 sempre con noi❤️❤️ #malta #maltatiktok #07 #malta🇲🇹,not harmful,"The description appears to be a tribute or remembrance post, possibly about someone who has passed away, and does not contain any harmful content based on the provided framework.",Thursday
