video_id,link,account,desc,harmful,reasoning,day
7525478091951492374,https://www.tiktok.com/@temp/video/7525478091951492374,logs_a1,,unclear,"I'm sorry, but I need a description of the TikTok video to classify it as 'harmful' or 'not harmful'. Could you please provide the description?",Thursday
7525124533863451926,https://www.tiktok.com/@temp/video/7525124533863451926,logs_a1,#pet #pets #fyp #foryou,not harmful,The description contains hashtags related to pets and does not reference any harmful content categories.,Thursday
7525989188794125590,https://www.tiktok.com/@temp/video/7525989188794125590,logs_a1,buon viaggio 👋#perte #saràchehaipresotuttoelohaibuttatovia @Angeloಠಗಠ @Kenan Yildiz @juventus,not harmful,"The description appears to be a farewell message or a travel-related post, with no indication of harmful content such as disordered eating, self-harm, dangerous activities, or any other categories listed in the harmful content framework.",Thursday
7526172149518732566,https://www.tiktok.com/@temp/video/7526172149518732566,logs_a1,last day here,not harmful,"The description ""last day here"" is vague and does not explicitly reference any harmful content categories such as disordered eating, self-harm, or dangerous activities. Without additional context suggesting harm, it is not inherently harmful.",Thursday
7526139773656829206,https://www.tiktok.com/@temp/video/7526139773656829206,logs_a1,@Rebecca Parziale tutto sbagliato,not harmful,"The description ""@Rebecca Parziale tutto sbagliato"" does not contain any explicit or implicit references to harmful content as defined by the framework. It appears to be a personal comment or opinion without context indicating harm.",Thursday
7525094003839307031,https://www.tiktok.com/@temp/video/7525094003839307031,logs_a1,Per la retromarcia è un casino,not harmful,"The description ""Per la retromarcia è un casino"" translates to ""Reversing is a mess"" in English. It does not fall under any of the harmful content categories listed, as it appears to be a lighthearted or humorous comment about the difficulty of reversing a vehicle, which is not harmful to minors.",Thursday
7525044513677708546,https://www.tiktok.com/@temp/video/7525044513677708546,logs_a1,#skibidiboppy #forzanapoli,not harmful,"The description contains hashtags related to a song or dance trend (#skibidiboppy) and a sports team or event (#forzanapoli), which do not fall under any of the harmful content categories listed.",Thursday
7526212535687646486,https://www.tiktok.com/@temp/video/7526212535687646486,logs_a1,mamy & papy 😂🫶🏼,not harmful,"The description ""mamy & papy 😂🫶🏼"" does not indicate any content related to the harmful categories listed. It appears to be a lighthearted or affectionate reference to grandparents, which is not harmful.",Thursday
7526184605410495766,https://www.tiktok.com/@temp/video/7526184605410495766,logs_a1,#temptationisland #giuseppe #gabriela #pompei #matrimonio #fyp,not harmful,"The description contains hashtags related to a reality TV show and personal names, which do not indicate any harmful content under the provided framework.",Thursday
7525844938588835094,https://www.tiktok.com/@temp/video/7525844938588835094,logs_a1,,unclear,"I'm sorry, but it seems there is no video description provided for me to classify. Could you please provide the description of the TikTok video you would like me to evaluate?",Thursday
7525041874961403138,https://www.tiktok.com/@temp/video/7525041874961403138,logs_a1,Fare beneficenza fa bene all’anima ‼️🫨 #napoli#panamar#napolifood#cosamangiamooggi #cosamangiareanapoli #beneficenza#senzatetto #comefregareunapersona #risate#umorismo#vocedelverdoamare,not harmful,"The description appears to be about charity and humor, with hashtags related to food and humor in Naples. There is no indication of harmful content under the specified framework.",Thursday
7526035089956949270,https://www.tiktok.com/@temp/video/7526035089956949270,logs_a1,#jet2holiday #ultra #split,not harmful,"The description appears to be related to a holiday or travel experience, likely promoting a vacation or travel destination. There is no indication of harmful content based on the provided framework.",Thursday
7526169299715656983,https://www.tiktok.com/@temp/video/7526169299715656983,logs_a1,Costruendo Ricordi 💌,not harmful,"The description ""Costruendo Ricordi"" translates to ""Building Memories"" in English. It does not suggest any harmful content related to the provided framework and appears to be a positive or neutral statement.",Thursday
7526985216129387798,https://www.tiktok.com/@temp/video/7526985216129387798,logs_a1,Non mi vogliono ancora come membro del Breakfast Club solo perché non so il loro trend 😱💕 @Fabio Ferrucci @Cristiano🌓,not harmful,"The description does not contain any references to harmful content such as disordered eating, self-harm, dangerous activities, or any other categories listed in the harmful content framework. It appears to be a lighthearted comment about not being part of a group due to not knowing a trend.",Thursday
7525892963512143126,https://www.tiktok.com/@temp/video/7525892963512143126,logs_a1,#neopatentati #partenza #top #unico,not harmful,"The description does not reference any harmful content categories such as disordered eating, self-harm, dangerous activities, or any other listed harmful content. It appears to be related to driving or a new driver experience, which is not inherently harmful.",Thursday
7525019896711875862,https://www.tiktok.com/@temp/video/7525019896711875862,logs_a1,@Cristiano🌓 si era incantato 😂💕 @Fabio Ferrucci,not harmful,"The description appears to be lighthearted and does not reference any harmful content categories such as disordered eating, self-harm, dangerous activities, or any other harmful behavior. It seems to be a playful or humorous interaction between users.",Thursday
7525218754989477142,https://www.tiktok.com/@temp/video/7525218754989477142,logs_a1,Non nominare mia madre😂 #mamma #neiperte #comedy #amore,not harmful,"The description appears to be related to a comedic or light-hearted video involving a mother, indicated by the hashtags #comedy and #amore (love). There is no indication of any harmful content based on the provided framework.",Thursday
7525770311413878038,https://www.tiktok.com/@temp/video/7525770311413878038,logs_a1,,unclear,"I'm sorry, but I need a specific video description to classify it as 'harmful' or 'not harmful'. Please provide the description you would like me to evaluate.",Thursday
7525483661576113430,https://www.tiktok.com/@temp/video/7525483661576113430,logs_a1,,unclear,"I'm sorry, but it seems like your message is empty. Could you please provide the TikTok video descriptions you would like me to classify?",Thursday
7525478611101502742,https://www.tiktok.com/@temp/video/7525478611101502742,logs_a1,essere polacco essere tipo: #fyp #loveyoutiktok #perte #meme #jagermaister #poland #zoo #poland🇵🇱,not harmful,"The description appears to be a lighthearted or humorous take on being Polish, possibly involving a meme or cultural reference. There is no indication of harmful content related to the specified categories.",Thursday
7525445462866873622,https://www.tiktok.com/@temp/video/7525445462866873622,logs_a1,non si sa mai.. #allagamento #nonsisamai,not harmful,"The description appears to reference a flood or water-related event with hashtags, but it does not contain any elements related to the harmful content framework such as disordered eating, self-harm, dangerous activities, or any other harmful categories.",Thursday
7526472476227013910,https://www.tiktok.com/@temp/video/7526472476227013910,logs_a1,,unclear,"I'm sorry, but it seems like there is no video description provided for me to classify. Could you please provide the description of the TikTok video you would like me to evaluate?",Thursday
7525995255351594271,https://www.tiktok.com/@temp/video/7525995255351594271,logs_a1,10/10 experience #halfmooncay #bahamas #cruise #horsebackriding #beachvibes #shittok,not harmful,"The description appears to be about a positive travel experience involving a cruise and horseback riding on the beach. There is no indication of any harmful content such as disordered eating, self-harm, dangerous activities, or any other categories listed in the harmful content framework. The use of the word ""shittok"" does not imply harmful content in this context.",Thursday
7525045824103927062,https://www.tiktok.com/@temp/video/7525045824103927062,logs_a1,"🎯 ""Mal di gola estivo? Non è colpa del condizionatore!"" Il mal di gola in estate viene spesso attribuito al colpo d’aria, ma la realtà è diversa. ❌ Il freddo meccanico del ventilatore o del climatizzatore non causa infezioni. ✅ La vera causa è spesso virale o batterica, favorita da: 🔹 sbalzi termici → che indeboliscono le difese locali 🔹 ambienti chiusi e affollati (palestra, mezzi pubblici, aerei) 🔹 disidratazione → meno saliva = meno protezione 📌 Il raffreddamento eccessivo può ridurre la clearance mucociliare e predisporre a infezioni, ma non è il freddo in sé a far ammalare. 🧬 La prevenzione? Idratazione, igiene delle mani, uso corretto del climatizzatore e attenzione agli ambienti condivisi. #medicina #imparare #curiosità #medico #health #salute #aria #estate",not harmful,"The description provides educational content about the causes of sore throats in summer, debunking myths and offering health advice. It does not fall under any harmful content categories and is informative rather than harmful.",Thursday
7525086385225698582,https://www.tiktok.com/@temp/video/7525086385225698582,logs_a1,Salió volao 🏎️ @el_castejon11,not harmful,"The description appears to be a playful or humorous comment about someone moving quickly, possibly in a car, but it does not explicitly reference or promote dangerous driving or any other harmful activity.",Thursday
7524390924558798082,https://www.tiktok.com/@temp/video/7524390924558798082,logs_a1,Dc me — Brrr but gurls version 🤣 #dance,not harmful,"The description suggests a dance video, likely a playful or humorous take on a song, without any indication of harmful content according to the provided framework.",Thursday
7524658182518476087,https://www.tiktok.com/@temp/video/7524658182518476087,logs_a1,the prank is out of control… 😅 #brazilianphonk #phonk #brazilianfunk #funk #viral #video #foryou #fyp #rge #on,not harmful,"The description suggests a prank video, which is generally not harmful unless it involves dangerous activities or challenges. There is no indication of such content in the description provided.",Thursday
7525051212329274646,https://www.tiktok.com/@temp/video/7525051212329274646,logs_a1,così confusa…❤️‍🩹✨,not harmful,"The description ""così confusa…❤️‍🩹✨"" (which translates to ""so confused…❤️‍🩹✨"") does not reference any harmful content categories such as disordered eating, self-harm, or dangerous activities. It appears to express an emotional state without promoting harmful behavior.",Thursday
7526544240734768406,https://www.tiktok.com/@temp/video/7526544240734768406,logs_a1,#fyp,not harmful,"The description ""#fyp"" is a common hashtag used on TikTok to indicate ""For You Page"" and does not contain any harmful content.",Thursday
7526169451306192150,https://www.tiktok.com/@temp/video/7526169451306192150,logs_a1,Faccia a Faccia con un Grassarolo #lavoro #domande #risposte,not harmful,"The description appears to be about a conversation or interview, possibly related to work, questions, and answers. There is no indication of harmful content based on the provided framework.",Thursday
7525439025319070998,https://www.tiktok.com/@temp/video/7525439025319070998,logs_a1,Добре съм🙄#work,not harmful,"The description simply states ""I'm fine"" with a hashtag related to work, which does not fall under any of the harmful content categories listed.",Thursday
7525507517217131798,https://www.tiktok.com/@temp/video/7525507517217131798,logs_a1,Ruota infinita pt. 1💀🔄 Il bro non riusciva a capire come ha fatto😭,not harmful,"The description does not indicate any content related to the harmful categories listed, such as disordered eating, self-harm, dangerous activities, or any other harmful behavior. It seems to describe a humorous or confusing situation without any explicit or harmful implications.",Thursday
7525764595445763350,https://www.tiktok.com/@temp/video/7525764595445763350,logs_a1,mi sento male …,not harmful,"The description ""mi sento male"" translates to ""I feel bad"" in English. It does not explicitly reference any harmful content categories such as disordered eating, self-harm, or other dangerous activities. However, it could indicate emotional distress, so monitoring for additional context might be advisable.",Thursday
7525778837150387478,https://www.tiktok.com/@temp/video/7525778837150387478,logs_a1,È Quel Momento 🤝🏼 Spingere 60 Seconds w/@Nikysavage ⏰,not harmful,"The description does not contain any explicit references to harmful content such as disordered eating, self-harm, dangerous activities, or any other categories listed in the harmful content framework. It appears to be a neutral or motivational statement.",Thursday
7525543183548173590,https://www.tiktok.com/@temp/video/7525543183548173590,logs_a1,Ancora io & te…💗🤷🏼‍♀️,not harmful,"The description ""Ancora io & te…💗🤷🏼‍♀️"" does not contain any references to harmful content such as disordered eating, self-harm, dangerous activities, or any other categories listed in the harmful content framework. It appears to be a simple, non-explicit expression of affection or relationship.",Thursday
7525901699786083606,https://www.tiktok.com/@temp/video/7525901699786083606,logs_a1,"Hai bisogno di una pausa ma le ferie sono finite? Un piccolo volo dalle scale e… voilà: riposo forzato. Scherzi a parte: Lavorare senza sosta ti fa perdere di vista ciò che conta. E tra queste cose c’è la casa in cui ricarichi le batterie. Quella che ti protegge. Quella che, se è tua, ti fa sentire in vacanza anche la domenica pomeriggio. Vuoi smettere di pagare l'affitto a qualcun altro? O sei pronto a vendere e andartene finalmente in ferie per davvero? 📩 Scrivimi in DM, ti aiuto a cadere… nella casa giusta. comprare casa affitto roma vendere casa trovare casa agenzia immobiliare roma mutuo casa vita da agente immobiliare stabilità economica mercato immobiliare 2025 real estate roma ferie casa bonus casa 2025 consulenza immobiliare investimento immobiliare case in vendita roma #comprarecasa #venderecasa #mutuocasa #realestateroma #mercatoimmobiliare #affittooacquisto #caseinvendita #agenteimmobiliare #stabilitaeconomica #casaroma #bonuscasa #consulenzaimmobiliare #vitaimmobiliare #investimentocasa #ferie2025",not harmful,The description is a playful and metaphorical way of discussing real estate and the benefits of owning a home. It does not promote any harmful activities or content that would be inappropriate for minors.,Thursday
7524802365522742550,https://www.tiktok.com/@temp/video/7524802365522742550,logs_a1,,unclear,"I'm sorry, but it seems there is no video description provided for me to classify. Could you please provide the description of the TikTok video you would like me to evaluate?",Thursday
7526646582368865558,https://www.tiktok.com/@temp/video/7526646582368865558,logs_a1,Cameretta bimbi 🥰 Sempre più completa e pratica ❤️,not harmful,"The description appears to be about a children's room, which is not related to any of the harmful content categories listed. It seems to be a positive and innocuous topic.",Thursday
7520315599545732374,https://www.tiktok.com/@temp/video/7520315599545732374,logs_a1,I nostri fiocchini #offerteestive #offertestive,not harmful,"The description appears to be promoting a product or service with hashtags related to summer offers, and does not contain any content related to the harmful categories listed.",Thursday
7525521942389067030,https://www.tiktok.com/@temp/video/7525521942389067030,logs_a1,Grazie mille @λουκα🫩 per l’ideaaaa❤️❤️❤️🦥,not harmful,"The description expresses gratitude and appreciation, and there is no indication of any harmful content or themes that would be inappropriate for minors.",Thursday
7525778068963691798,https://www.tiktok.com/@temp/video/7525778068963691798,logs_a1,,unclear,"I'm sorry, but I need a description of the TikTok video to classify it as 'harmful' or 'not harmful'. Could you please provide the description?",Thursday
7525126497594543382,https://www.tiktok.com/@temp/video/7525126497594543382,logs_a1,😎🫶🏻🫀🥹 #frypgシ #distance #vital #vira #viralvideos #bf #fyyyyyyyyyyyyyyyy #vira #viralvideos #loveyou #loveyou @Giannimanna_,not harmful,"The description contains emojis and hashtags related to viral content and expressions of affection, with no indication of harmful content under the specified framework.",Thursday
7526635921509190935,https://www.tiktok.com/@temp/video/7526635921509190935,logs_a1,se qualcuno commenta dicendo “eh ma le tette non ingr-“ esplodo,not harmful,"The description does not explicitly promote or discuss any harmful content categories such as disordered eating, body image issues, or sexually suggestive content. It appears to be a humorous or sarcastic remark rather than harmful content.",Thursday
7521336825093311766,https://www.tiktok.com/@temp/video/7521336825093311766,logs_a1,"24 bustine gusto mix Elevenfit - tra cui Cuba libre ! Bevande istantanee senza zucchero e a basso contenuto calorico. Perfette per idratarti con piacere, anche alle 11:00 del mattino Aggiungi al carrello ora e prova tutti i gusti! #Elevenfit #BevoSano #TikTokShopltalia #AcquaConGusto #ZeroZucchero #MixGustosi #healthyhydration #estatefit #tiktokmademebuyit #summersale",not harmful,"The description promotes sugar-free, low-calorie instant drinks, which do not fall under any of the harmful content categories. It encourages healthy hydration and does not mention or imply any harmful activities or behaviors.",Thursday
7526520256983076118,https://www.tiktok.com/@temp/video/7526520256983076118,logs_a1,amore a chi? @asiabusciantellaa,not harmful,The description does not contain any language or references that fall under the harmful content categories listed. It appears to be a personal or affectionate message without any harmful implications.,Thursday
7525812011184295190,https://www.tiktok.com/@temp/video/7525812011184295190,logs_a1,,unclear,"I'm sorry, but I need a description of the TikTok video to classify it as 'harmful' or 'not harmful'. Could you please provide more details?",Thursday
7524716937830665494,https://www.tiktok.com/@temp/video/7524716937830665494,logs_a1,🙂‍↕️,not harmful,"The description consists of an emoji and a symbol, which do not convey any harmful content or context.",Thursday
7525006109392882966,https://www.tiktok.com/@temp/video/7525006109392882966,logs_a1,HAHAHAHA. No.,not harmful,"The description ""HAHAHAHA. No."" does not contain any content related to the harmful categories listed, such as disordered eating, self-harm, dangerous activities, or any other harmful behavior. It appears to be a benign expression of humor or refusal.",Thursday
7526478654096903447,https://www.tiktok.com/@temp/video/7526478654096903447,logs_a1,Dai ma stavo scherzando… 🥲 #funnyvideo #funnyvideos #funny #comic #funnymoments #couple #couplegoals #family #marriage #love #husband #wife #husbandandwife @Nicolò Mililli,not harmful,"The description suggests a humorous video involving a couple, with no indication of harmful content such as disordered eating, self-harm, dangerous activities, or any other categories listed in the harmful content framework.",Thursday
7525712193053134088,https://www.tiktok.com/@temp/video/7525712193053134088,logs_a1,Playgrounds looks a bit dangerous these days 🤯 Would you try? 😳 #Squidgames #blender3d #netflix #squidgamenetflix #Cgi #VFX,not harmful,"The description refers to a CGI or VFX representation of playgrounds inspired by the show ""Squid Game,"" which is fictional and does not promote real-life dangerous activities or challenges. It does not fall under any harmful content categories listed.",Thursday
7526024193700367624,https://www.tiktok.com/@temp/video/7526024193700367624,logs_a1,Sono finito in ospedale.,not harmful,"The description ""Sono finito in ospedale"" (translated as ""I ended up in the hospital"") does not inherently contain harmful content under the specified framework. It lacks context to determine if it involves dangerous activities, self-harm, or other harmful behaviors.",Thursday
7525011363115109654,https://www.tiktok.com/@temp/video/7525011363115109654,logs_a1,Risposta a @matteogiusy84 #budspencer #ilioschiavone #buongiorno #filmclips,not harmful,"The description appears to reference a user interaction and film clips related to Bud Spencer, an actor known for his roles in family-friendly films. There is no indication of harmful content based on the provided description.",Thursday
7524735038009707790,https://www.tiktok.com/@temp/video/7524735038009707790,logs_a1,Soulmates in every single lifetime🤍,not harmful,The description is a positive and romantic statement that does not fall under any of the harmful content categories listed. It is unlikely to be harmful to minors.,Thursday
7525415224392862998,https://www.tiktok.com/@temp/video/7525415224392862998,logs_a1,E le supercar mute #monopattino #supercar #elettrico,not harmful,"The description appears to be about electric scooters and supercars, which does not fall under any of the harmful content categories listed.",Thursday
7527270262698478870,https://www.tiktok.com/@temp/video/7527270262698478870,logs_a1,"Qualche mese fa Alina, 35 anni, si è imbattuta in un annuncio di lavoro pubblicato da una catena di supermercati per il ruolo di banconista. La proposta: impegno full time, 6 giorni a settimana (festivi compresi) per una retribuzione di 850 euro al mese. «Il mio compagno lavorava per questa realtà come vigilante. Faceva anche fino a 13 ore al giorno, per una p aga che non arrivava neanche a 1000 euro», racconta Alina a VD. Malgrado le condizioni inaccettabili, a quell'annuncio si è presentata, ma solo per incontrare di persona la direttrice del supermercato ed esprimere il proprio risentimento. «Dopo aver fatto quella piacevolissima chiacchierata con la direttrice, mi ha avvicinata una dipendente del centro commerciale, confermando le pessime condizioni a cui l’azienda sottopone i lavoratori». In Italia, nonostante una lieve ripresa, i salari reali restano ancora tra i più bassi in Europa rispetto ai livelli pre-pandemia. Secondo l’OCSE, nel primo trimestre del 2025 i salari italiani risultano inferiori del 7,5% rispetto al 2021 – uno dei cali più marcati tra i Paesi OCSE – mentre la media europea mostra segnali di recupero. Il collettivo @ultima.generazione ha lanciato una campagna nazionale che prevede il boicottaggio dei supermercati. L’obiettivo è raccogliere almeno 100.000 adesioni entro l’11 ottobre per avviare un’azione di massa che metta pressione economica sulla grande distribuzione organizzata e sul governo, e in particolare, che punta al taglio dell’IVA sui beni essenziali come pane e pasta. La campagna denuncia il crollo del potere d’acquisto e chiede «misure concrete per proteggere agricoltura, consumatori e ambiente, facendo pagare la transizione a chi ha maggiori risorse, come colossi fossili, GDO e grandi patrimoni». #lavoro #stipendi",not harmful,"The description discusses labor conditions, wages, and a campaign for economic change without promoting any harmful activities or content. It focuses on social and economic issues, which are not harmful under the given framework.",Thursday
7526893312301649174,https://www.tiktok.com/@temp/video/7526893312301649174,logs_a1,MARTINA “AMO NAPOLI MA NON CI ABITEREI MAI PREFERISCO ROMA” #perte # #martinaeciro #martideioannon #martinadeioannon #cirosolomeno #uominiedonne #napoli #roma #ciroemartina #rauldumitras,not harmful,The description discusses personal preferences about living in different cities and does not contain any content related to the harmful categories listed.,Thursday
7524005214353968406,https://www.tiktok.com/@temp/video/7524005214353968406,logs_a1,"E non si discute più, bisogna proteggersi dal sole! 🚑 #protezionesolare #oliosolare #spf #sunscreen",not harmful,"The description promotes sun protection, which is a positive health message and does not fall under any harmful content categories.",Thursday
7526940516911516950,https://www.tiktok.com/@temp/video/7526940516911516950,logs_a1,Dubbi esistenziali e dove trovarli: #bradpitt #bellezza #dubbi #risposte,not harmful,"The description discusses existential doubts and beauty, which do not fall under any of the harmful content categories listed. It appears to be a philosophical or introspective topic without any indication of harmful content.",Thursday
7525420534662728982,https://www.tiktok.com/@temp/video/7525420534662728982,logs_a1,"la ship proibita dei vostri biondi, che spaccherebbe il web 🤫💕 @Viola Silvi",not harmful,"The description appears to be about a playful or humorous topic related to a ""forbidden ship"" (likely a fictional or fan-created relationship) and does not reference any harmful content categories.",Thursday
7525027529674083606,https://www.tiktok.com/@temp/video/7525027529674083606,logs_a1,Auguri a mio figlio che si sposa ha realizzato il suo sogno,not harmful,"This description is a congratulatory message for a son getting married, which does not fall under any of the harmful content categories listed.",Thursday
7525083766394457366,https://www.tiktok.com/@temp/video/7525083766394457366,logs_a1,,unclear,"I'm sorry, but I need a specific video description to classify it as 'harmful' or 'not harmful'. Please provide the description you would like me to evaluate.",Thursday
7525836718683999510,https://www.tiktok.com/@temp/video/7525836718683999510,logs_a1,Vi ho sbloccato un VERO trauma… #mercato #dapiccolo #mamma #ricordi #videocomico #stevemozz,not harmful,"The description refers to a comedic video about childhood memories at a market, which does not fall under any of the harmful content categories listed.",Thursday
7525055459116551446,https://www.tiktok.com/@temp/video/7525055459116551446,logs_a1,,unclear,"I'm sorry, but it seems there is no video description provided for me to classify. Could you please provide the description you would like me to evaluate?",Thursday
7515849479421971734,https://www.tiktok.com/@temp/video/7515849479421971734,logs_a1,7526656430498286850 7525842126828014854 7527750860261297410 7523773532627668246 7500518005277756679 7526901436752497943 7527361528673127702 7525518431819468065 7512505666611727638 7527005084807466253 7524669065151991062 7526204547392572674 Pigeon edit#fyp #viralv #Random #goviral #blowthisupforme #edit #fyppppppppppppppppppppppp #pigeons#chatgpt @mafia bob credits Dino si è divertito 😂 *merch gifted  #sorelle #veraeviola Infinity Castle Ringtone 📞 DOWNLOAD IN BIO 🔗📲✨ Sorry für das Ende ✊🏼😣 Thaddäus Mindset 😂😂 #mindset #spongebob #fyp #foryoupage #viral #for #you #page #viral_video Replying to @Merchant is it worth looking all mysterious if you can’t really see?🤔 #motorbike #bike Marco>sophie raiin #marcoscm #marcoscmedit #edit #twitch #fyp #adobe #sophieraiin #sophierain #CapCut #pov #tiktok #foryou #teacher #school #storytime Tú no me puedes pichar #gymrat #biker #bikerboy #motorcycle #bikelife #toji I showed them #funny #real #washingmachine #clothes #bully #trend Crazy,not harmful,"The video descriptions provided do not contain any references to harmful content such as disordered eating, suicide, dangerous activities, nudity, sexually suggestive content, shocking content, hate speech, abuse, human trafficking, gambling, drugs, or harassment. They appear to be general, humorous, or promotional content that is not harmful to minors.",Thursday
