link,video_id,harmful,reasoning
https://www.tiktok.com/@temp/video/7509767009211583766,7509767009211583766,harmful,"The video description promotes gambling by mentioning being kicked out of a betting center and using hashtags related to betting and easy money, which can be harmful to minors."
https://www.tiktok.com/@temp/video/7483143172424568086,7483143172424568086,harmful,"The video description includes hashtags related to betting and gambling, which can be harmful content for minors as it promotes gambling activities."
https://www.tiktok.com/@temp/video/7284804889450941742,7284804889450941742,harmful,"The video description discusses drug addiction, which falls under the category of content related to drugs. This type of content can be harmful to minors as it may expose them to substance abuse issues."
https://www.tiktok.com/@temp/video/7499929745602252054,7499929745602252054,harmful,"The description discusses substance abuse and addiction, which can be harmful content for minors as it involves drugs and the concept of dependency."
https://www.tiktok.com/@temp/video/7213029818571721989,7213029818571721989,harmful,"The description discusses past cocaine addiction, which falls under the category of drugs, and could be harmful for minors to view as it involves substance abuse."
https://www.tiktok.com/@temp/video/7520917355132718358,7520917355132718358,harmful,"The hashtags suggest a discussion about substances and dependency, which could involve drugs or alcohol, potentially exposing minors to harmful content related to substance abuse."
https://www.tiktok.com/@temp/video/7446523583960026390,7446523583960026390,harmful,"The video description mentions ""droghe"" (drugs), which falls under the category of Alcohol, Tobacco, and Drugs. This type of content can be harmful to minors as it may promote or normalize drug use."
https://www.tiktok.com/@temp/video/7499836724701367574,7499836724701367574,harmful,"The description suggests the discovery of drugs by the police, which falls under the category of content related to drugs, potentially exposing minors to harmful content."
https://www.tiktok.com/@temp/video/7527687400240254230,7527687400240254230,harmful,"The video description includes the hashtag #alcohol, which falls under the category of Alcohol, Tobacco, and Drugs. This type of content can be harmful to minors as it may promote or normalize the consumption of alcohol."
https://www.tiktok.com/@temp/video/7518006962731191574,7518006962731191574,harmful,"The description suggests a constant association with drinking, which promotes alcohol consumption and could be harmful to minors."
https://www.tiktok.com/@temp/video/7515741420045602070,7515741420045602070,harmful,"The use of hashtags related to alcohol (#alcol, #bere) suggests content that may promote or depict alcohol consumption, which falls under the category of ""Alcohol, Tobacco, and Drugs."" This type of content can be harmful, especially to minors."
https://www.tiktok.com/@temp/video/7524375036233288982,7524375036233288982,harmful,"The description includes a reference to alcohol, which can be considered harmful content for minors as it promotes the consumption of alcoholic beverages."
https://www.tiktok.com/@temp/video/7533916529600122134,7533916529600122134,harmful,"The video promotes alcohol consumption, which is not suitable for minors and falls under the category of harmful content related to alcohol."
https://www.tiktok.com/@temp/video/7521698919168953622,7521698919168953622,harmful,"The hashtag ""#alcol"" suggests content related to alcohol, which falls under the category of ""Alcohol, Tobacco, and Drugs."" This type of content can be harmful to minors as it may promote or normalize the consumption of alcohol."
https://www.tiktok.com/@temp/video/7526273344476286230,7526273344476286230,harmful,"The description suggests that alcohol is a solution or a form of escape, which can promote unhealthy behavior and attitudes towards alcohol consumption, especially to minors."
https://www.tiktok.com/@temp/video/7512435343321238806,7512435343321238806,harmful,"The description references a sex scene, which falls under ""Sexually Suggestive Content."" This type of content can be inappropriate for minors."
https://www.tiktok.com/@temp/video/7181095553269337350,7181095553269337350,harmful,"The description includes sexually suggestive content, which can be inappropriate for minors."
https://www.tiktok.com/@temp/video/7420904075446750497,7420904075446750497,harmful,"The video description promotes the use of supplements for sexual performance, which can be considered as promoting drugs or substances that may not be safe or appropriate for all viewers, especially minors. Additionally, it touches on sexually suggestive content by discussing sexual performance."
https://www.tiktok.com/@temp/video/7450063984855616790,7450063984855616790,harmful,"This video description promotes the use of a substance (maca) as a natural alternative to Viagra, which falls under the category of ""Alcohol, Tobacco, and Drugs."" It suggests potential health benefits without medical guidance, which could be misleading or harmful, especially to minors."
